date,temperature,humidity,dew_point,door1,door2,motion1,motion2,plug,mac_address
2023-10-21 06:00:00,21.891480446927357,29.24709497206702,2.3609776536312848,0.0,0.0,13.072625698324021,0.0,0.0,W220_818FB4
2023-10-21 09:00:00,21.516620111731825,29.719273743016743,2.243994413407821,0.0,0.0,12.268156424581004,0.0,0.0,W220_818FB4
2023-10-21 12:00:00,21.141759776536297,30.191452513966464,2.1270111731843575,0.0,0.0,11.463687150837988,0.0,0.0,W220_818FB4
2023-10-21 15:00:00,20.76689944134077,30.66363128491619,2.010027932960894,0.0,0.0,10.65921787709497,0.0,0.0,W220_818FB4
2023-10-21 18:00:00,20.392039106145237,31.135810055865907,1.89304469273743,0.0,0.0,9.854748603351954,0.0,0.0,W220_818FB4
2023-10-21 21:00:00,20.01717877094971,31.60798882681563,1.7760614525139664,0.0,0.0,9.050279329608937,0.0,0.0,W220_818FB4
2023-10-22 00:00:00,19.642318435754177,32.08016759776535,1.6590782122905026,0.0,0.0,8.24581005586592,0.0,0.0,W220_818FB4
2023-10-22 03:00:00,19.26745810055865,32.55234636871507,1.542094972067039,0.0,0.0,7.4413407821229045,0.0,0.0,W220_818FB4
2023-10-22 06:00:00,18.89259776536312,33.024525139664796,1.4251117318435753,0.0,0.0,6.636871508379888,0.0,0.0,W220_818FB4
2023-10-22 09:00:00,18.51773743016759,33.49670391061452,1.3081284916201117,0.0,0.0,5.832402234636871,0.0,0.0,W220_818FB4
2023-10-22 12:00:00,18.14287709497206,33.968882681564246,1.1911452513966478,0.0,0.0,5.027932960893854,0.0,0.0,W220_818FB4
2023-10-22 15:00:00,17.768016759776533,34.441061452513964,1.0741620111731842,0.0,0.0,4.223463687150837,0.0,0.0,W220_818FB4
2023-10-22 18:00:00,17.393156424581,34.91324022346368,0.9571787709497205,0.0,0.0,3.4189944134078205,0.0,0.0,W220_818FB4
2023-10-22 21:00:00,17.018296089385473,35.385418994413406,0.8401955307262567,0.0,0.0,2.6145251396648037,0.0,0.0,W220_818FB4
